,user_id,session_id,timestamp,page_name,event_type,product_id
3110,U058,176992e9,2024-05-01 12:28:00,product_page,scroll,P162
3111,U058,176992e9,2024-05-01 12:25:00,cart,scroll,P174
3112,U058,17e82deb,2024-05-01 21:30:00,homepage,page_view,Unknown
3113,U058,17e82deb,2024-05-01 21:31:00,product_page,page_view,P101
3114,U058,17e82deb,2024-05-01 21:32:00,cart,click,P100
3115,U058,17e82deb,2024-05-01 21:33:00,checkout,scroll,Unknown
3116,U058,61c2e4eb,2024-05-02 11:48:00,homepage,click,Unknown
3117,U058,61c2e4eb,2024-05-02 11:50:00,product_page,page_view,P109
3118,U058,61c2e4eb,2024-05-02 11:50:00,cart,page_view,P112
3119,U059,062e1b9c,2024-05-01 19:24:00,homepage,scroll,Unknown
3120,U059,062e1b9c,2024-05-01 19:25:00,product_page,click,P181
3121,U059,358f10c4,2024-05-01 12:23:00,homepage,page_view,Unknown
3122,U059,358f10c4,2024-05-01 12:24:00,product_page,click,P152
3123,U059,358f10c4,2024-05-01 12:25:00,cart,click,P178
3124,U059,358f10c4,2024-05-01 12:32:00,checkout,scroll,Unknown
3125,U059,f03ee870,2024-05-01 19:47:00,homepage,page_view,Unknown
3126,U059,f03ee870,2024-05-01 19:50:00,product_page,page_view,P169
3127,U059,f03ee870,2024-05-01 19:53:00,cart,click,P121
3128,U059,f03ee870,2024-05-01 19:59:00,checkout,scroll,Unknown
3129,U059,f03ee870,2024-05-01 20:07:00,purchase,click,Unknown
3130,U059,b6518aff,2024-05-03 19:44:00,homepage,scroll,Unknown
3131,U059,b6518aff,2024-05-03 19:45:00,product_page,click,P135
3132,U059,b6518aff,2024-05-03 19:46:00,cart,click,P174
3133,U059,b6518aff,2024-05-03 19:50:00,checkout,click,Unknown
3134,U059,814ac7b2,2024-05-03 16:13:00,homepage,scroll,Unknown
3135,U059,814ac7b2,2024-05-03 16:15:00,product_page,scroll,P198
3136,U059,5fe698c7,2024-05-02 20:13:00,homepage,page_view,Unknown
3137,U059,5fe698c7,2024-05-02 20:17:00,product_page,page_view,P147
3138,U059,4ead0be8,2024-05-02 21:39:00,homepage,click,Unknown
3139,U059,4ead0be8,2024-05-02 21:40:00,product_page,click,P182
3140,U059,4ead0be8,2024-05-02 21:45:00,cart,click,P130
3141,U059,1ddbf90c,2024-05-02 17:30:00,homepage,scroll,Unknown
3142,U059,1ddbf90c,2024-05-02 17:32:00,product_page,click,P165
3143,U059,1ddbf90c,2024-05-02 17:32:00,cart,page_view,P195
3144,U059,47ddcb3a,2024-05-03 19:47:00,homepage,scroll,Unknown
3145,U059,47ddcb3a,2024-05-03 19:48:00,product_page,page_view,P118
3146,U059,8f6857b2,2024-05-02 12:12:00,homepage,click,Unknown
3147,U059,8f6857b2,2024-05-02 12:17:00,product_page,scroll,P110
3148,U059,8f6857b2,2024-05-02 12:16:00,cart,page_view,P132
3149,U059,8f6857b2,2024-05-02 12:27:00,checkout,click,Unknown
3150,U059,6500b985,2024-05-01 16:41:00,homepage,click,Unknown
3151,U059,6500b985,2024-05-01 16:43:00,product_page,page_view,P197
3152,U059,037f00f2,2024-05-02 12:49:00,homepage,scroll,Unknown
3153,U059,037f00f2,2024-05-02 12:54:00,product_page,scroll,P102
3154,U059,037f00f2,2024-05-02 12:51:00,cart,click,P152
3155,U059,037f00f2,2024-05-02 13:04:00,checkout,scroll,Unknown
3156,U059,32722948,2024-05-03 11:51:00,homepage,page_view,Unknown
3157,U059,32722948,2024-05-03 11:53:00,product_page,page_view,P113
3158,U059,32722948,2024-05-03 11:59:00,cart,page_view,P147
3159,U059,83f1f446,2024-05-01 16:57:00,homepage,page_view,Unknown
3160,U059,83f1f446,2024-05-01 16:58:00,product_page,scroll,P169
3161,U059,83f1f446,2024-05-01 17:01:00,cart,page_view,P111
3162,U059,a7960f58,2024-05-01 18:47:00,homepage,click,Unknown
3163,U059,a7960f58,2024-05-01 18:49:00,product_page,scroll,P140
3164,U059,a7960f58,2024-05-01 18:49:00,cart,click,P192
3165,U059,a7960f58,2024-05-01 18:53:00,checkout,scroll,Unknown
3166,U059,1392d8c5,2024-05-03 15:12:00,homepage,click,Unknown
3167,U059,1392d8c5,2024-05-03 15:17:00,product_page,scroll,P164
3168,U059,9c687689,2024-05-02 09:43:00,homepage,page_view,Unknown
3169,U059,9c687689,2024-05-02 09:44:00,product_page,click,P147
3170,U059,9c687689,2024-05-02 09:53:00,cart,page_view,P165
3171,U060,502bcbdf,2024-05-01 17:21:00,homepage,scroll,Unknown
3172,U060,502bcbdf,2024-05-01 17:22:00,product_page,click,P199
3173,U060,502bcbdf,2024-05-01 17:31:00,cart,click,P178
3174,U060,502bcbdf,2024-05-01 17:30:00,checkout,page_view,Unknown
3175,U060,502bcbdf,2024-05-01 17:41:00,purchase,page_view,Unknown
3176,U060,c1c6a484,2024-05-03 16:40:00,homepage,click,Unknown
3177,U060,c1c6a484,2024-05-03 16:42:00,product_page,scroll,P164
3178,U060,c1c6a484,2024-05-03 16:42:00,cart,page_view,P158
3179,U060,feeca1d4,2024-05-01 12:13:00,homepage,scroll,Unknown
3180,U060,feeca1d4,2024-05-01 12:16:00,product_page,scroll,P164
3181,U060,feeca1d4,2024-05-01 12:21:00,cart,click,P151
3182,U060,9674aca6,2024-05-02 11:12:00,homepage,click,Unknown
3183,U060,9674aca6,2024-05-02 11:14:00,product_page,page_view,P113
3184,U060,e397db10,2024-05-01 09:14:00,homepage,page_view,Unknown
3185,U060,e397db10,2024-05-01 09:16:00,product_page,page_view,P188
3186,U060,e397db10,2024-05-01 09:16:00,cart,page_view,P179
3187,U060,adea570b,2024-05-03 22:09:00,homepage,page_view,Unknown
3188,U060,adea570b,2024-05-03 22:12:00,product_page,page_view,P113
3189,U060,adea570b,2024-05-03 22:17:00,cart,scroll,P133
3190,U060,be803a6a,2024-05-01 19:42:00,homepage,scroll,Unknown
3191,U060,be803a6a,2024-05-01 19:45:00,product_page,scroll,P156
3192,U060,be803a6a,2024-05-01 19:52:00,cart,click,P127
3193,U060,576ec504,2024-05-01 12:03:00,homepage,scroll,Unknown
3194,U060,576ec504,2024-05-01 12:06:00,product_page,scroll,P167
3195,U060,576ec504,2024-05-01 12:13:00,cart,page_view,P115
3196,U060,a279216f,2024-05-03 11:25:00,homepage,page_view,Unknown
3197,U060,a279216f,2024-05-03 11:29:00,product_page,scroll,P167
3198,U060,a279216f,2024-05-03 11:35:00,cart,click,P131
3199,U060,a279216f,2024-05-03 11:37:00,checkout,click,Unknown
3200,U060,a279216f,2024-05-03 11:37:00,purchase,click,Unknown
3201,U060,fc1e3262,2024-05-03 22:39:00,homepage,page_view,Unknown
3202,U060,fc1e3262,2024-05-03 22:43:00,product_page,scroll,P118
3203,U060,fc1e3262,2024-05-03 22:45:00,cart,click,P120
3204,U060,61a4a89f,2024-05-02 09:34:00,homepage,scroll,Unknown
3205,U060,61a4a89f,2024-05-02 09:36:00,product_page,page_view,P112
3206,U060,61a4a89f,2024-05-02 09:44:00,cart,page_view,P121
3207,U060,61a4a89f,2024-05-02 09:46:00,checkout,page_view,Unknown
3208,U060,d1a9cb63,2024-05-01 12:01:00,homepage,page_view,Unknown
3209,U060,d1a9cb63,2024-05-01 12:04:00,product_page,scroll,P151
3210,U060,61d2ed52,2024-05-02 16:05:00,homepage,scroll,Unknown
3211,U060,61d2ed52,2024-05-02 16:07:00,product_page,scroll,P134
3212,U060,affd9c0b,2024-05-03 12:56:00,homepage,click,Unknown
3213,U060,affd9c0b,2024-05-03 13:00:00,product_page,page_view,P112
3214,U060,affd9c0b,2024-05-03 13:00:00,cart,scroll,P115
3215,U060,affd9c0b,2024-05-03 13:08:00,checkout,page_view,Unknown
3216,U060,6204b909,2024-05-02 20:56:00,homepage,page_view,Unknown
3217,U060,6204b909,2024-05-02 20:57:00,product_page,click,P151
3218,U060,6204b909,2024-05-02 21:02:00,cart,click,P108
3219,U060,6204b909,2024-05-02 21:08:00,checkout,scroll,Unknown
3220,U060,6204b909,2024-05-02 21:04:00,purchase,page_view,Unknown
3221,U060,54682764,2024-05-03 20:53:00,homepage,click,Unknown
3222,U060,54682764,2024-05-03 20:58:00,product_page,scroll,P145
3223,U060,54682764,2024-05-03 21:03:00,cart,scroll,P106
3224,U060,54682764,2024-05-03 21:05:00,checkout,click,Unknown
3225,U060,ceab24f6,2024-05-01 18:36:00,homepage,click,Unknown
3226,U060,ceab24f6,2024-05-01 18:37:00,product_page,scroll,P163
3227,U060,ceab24f6,2024-05-01 18:40:00,cart,page_view,P134
3228,U060,ceab24f6,2024-05-01 18:42:00,checkout,click,Unknown
3229,U060,7290516f,2024-05-03 17:54:00,homepage,scroll,Unknown
3230,U060,7290516f,2024-05-03 17:57:00,product_page,page_view,P166
3231,U060,7290516f,2024-05-03 17:58:00,cart,click,P175
3232,U060,7290516f,2024-05-03 18:03:00,checkout,page_view,Unknown
3233,U061,70fab4dc,2024-05-01 13:19:00,homepage,page_view,Unknown
3234,U061,70fab4dc,2024-05-01 13:20:00,product_page,click,P156
3235,U061,70fab4dc,2024-05-01 13:27:00,cart,click,P142
3236,U061,70fab4dc,2024-05-01 13:31:00,checkout,page_view,Unknown
3237,U061,70fab4dc,2024-05-01 13:27:00,purchase,click,Unknown
3238,U061,59b6a139,2024-05-03 14:11:00,homepage,page_view,Unknown
3239,U061,59b6a139,2024-05-03 14:14:00,product_page,scroll,P126
3240,U061,59b6a139,2024-05-03 14:15:00,cart,page_view,P186
3241,U061,59b6a139,2024-05-03 14:17:00,checkout,scroll,Unknown
3242,U061,e597693c,2024-05-02 08:54:00,homepage,scroll,Unknown
3243,U061,e597693c,2024-05-02 08:56:00,product_page,click,P182
3244,U061,e597693c,2024-05-02 09:04:00,cart,click,P113
3245,U061,e597693c,2024-05-02 09:06:00,checkout,page_view,Unknown
3246,U061,e597693c,2024-05-02 09:06:00,purchase,page_view,Unknown
3247,U061,631f3dd6,2024-05-02 21:19:00,homepage,scroll,Unknown
3248,U061,631f3dd6,2024-05-02 21:21:00,product_page,scroll,P100
3249,U061,631f3dd6,2024-05-02 21:27:00,cart,click,P136
3250,U061,837d0798,2024-05-02 15:07:00,homepage,click,Unknown
3251,U061,837d0798,2024-05-02 15:12:00,product_page,page_view,P114
3252,U061,837d0798,2024-05-02 15:11:00,cart,scroll,P144
3253,U061,837d0798,2024-05-02 15:16:00,checkout,click,Unknown
3254,U061,e706cc62,2024-05-02 15:21:00,homepage,scroll,Unknown
3255,U061,e706cc62,2024-05-02 15:24:00,product_page,page_view,P186
3256,U061,e706cc62,2024-05-02 15:31:00,cart,click,P137
3257,U061,e706cc62,2024-05-02 15:24:00,checkout,click,Unknown
3258,U061,e706cc62,2024-05-02 15:25:00,purchase,click,Unknown
3259,U061,0cfc4f91,2024-05-03 08:30:00,homepage,page_view,Unknown
3260,U061,0cfc4f91,2024-05-03 08:32:00,product_page,page_view,P105
3261,U061,0cfc4f91,2024-05-03 08:40:00,cart,page_view,P180
3262,U061,ea8f6dab,2024-05-01 15:57:00,homepage,page_view,Unknown
3263,U061,ea8f6dab,2024-05-01 15:58:00,product_page,scroll,P104
3264,U061,ea8f6dab,2024-05-01 16:05:00,cart,click,P126
3265,U061,ea8f6dab,2024-05-01 16:03:00,checkout,click,Unknown
3266,U061,ea8f6dab,2024-05-01 16:17:00,purchase,page_view,Unknown
3267,U061,9c28f14a,2024-05-03 10:49:00,homepage,scroll,Unknown
3268,U061,9c28f14a,2024-05-03 10:50:00,product_page,click,P124
3269,U061,9c28f14a,2024-05-03 10:59:00,cart,scroll,P118
3270,U061,8f1a894d,2024-05-02 14:50:00,homepage,scroll,Unknown
3271,U061,8f1a894d,2024-05-02 14:51:00,product_page,click,P121
3272,U061,8f1a894d,2024-05-02 14:54:00,cart,click,P176
3273,U061,c5dede34,2024-05-01 09:46:00,homepage,click,Unknown
3274,U061,c5dede34,2024-05-01 09:48:00,product_page,click,P193
3275,U061,7cde3cdb,2024-05-01 15:19:00,homepage,scroll,Unknown
3276,U061,7cde3cdb,2024-05-01 15:22:00,product_page,click,P150
3277,U061,ddfcc31c,2024-05-01 22:23:00,homepage,page_view,Unknown
3278,U061,ddfcc31c,2024-05-01 22:24:00,product_page,scroll,P149
3279,U061,ddfcc31c,2024-05-01 22:29:00,cart,page_view,P190
3280,U061,ddfcc31c,2024-05-01 22:32:00,checkout,scroll,Unknown
3281,U061,ddfcc31c,2024-05-01 22:43:00,purchase,scroll,Unknown
3282,U061,51f579da,2024-05-03 08:14:00,homepage,page_view,Unknown
3283,U061,51f579da,2024-05-03 08:16:00,product_page,scroll,P140
3284,U061,51f579da,2024-05-03 08:20:00,cart,scroll,P143
3285,U061,92ce0ddb,2024-05-03 15:40:00,homepage,click,Unknown
3286,U061,92ce0ddb,2024-05-03 15:44:00,product_page,click,P152
3287,U061,92ce0ddb,2024-05-03 15:42:00,cart,page_view,P172
3288,U061,1b68cbbb,2024-05-03 11:04:00,homepage,page_view,Unknown
3289,U061,1b68cbbb,2024-05-03 11:07:00,product_page,scroll,P189
3290,U061,1b68cbbb,2024-05-03 11:12:00,cart,scroll,P196
3291,U061,1b68cbbb,2024-05-03 11:13:00,checkout,page_view,Unknown
3292,U061,1b68cbbb,2024-05-03 11:08:00,purchase,page_view,Unknown
3293,U062,662a0dc3,2024-05-01 19:54:00,homepage,click,Unknown
3294,U062,662a0dc3,2024-05-01 19:55:00,product_page,click,P142
3295,U062,662a0dc3,2024-05-01 19:58:00,cart,page_view,P153
3296,U062,c9f93475,2024-05-01 21:24:00,homepage,scroll,Unknown
3297,U062,c9f93475,2024-05-01 21:29:00,product_page,scroll,P191
3298,U062,c9f93475,2024-05-01 21:34:00,cart,page_view,P156
3299,U062,c9f93475,2024-05-01 21:27:00,checkout,scroll,Unknown
3300,U062,33afdafc,2024-05-02 15:32:00,homepage,scroll,Unknown
3301,U062,33afdafc,2024-05-02 15:36:00,product_page,click,P152
3302,U062,00a8c747,2024-05-02 11:45:00,homepage,click,Unknown
3303,U062,00a8c747,2024-05-02 11:50:00,product_page,page_view,P197
3304,U062,00a8c747,2024-05-02 11:53:00,cart,click,P118
3305,U062,edd64853,2024-05-02 11:47:00,homepage,scroll,Unknown
3306,U062,edd64853,2024-05-02 11:49:00,product_page,click,P131
3307,U062,edd64853,2024-05-02 11:53:00,cart,click,P143
3308,U062,edd64853,2024-05-02 11:56:00,checkout,page_view,Unknown
3309,U062,0bec35ff,2024-05-03 18:59:00,homepage,click,Unknown
3310,U062,0bec35ff,2024-05-03 19:02:00,product_page,click,P181
3311,U062,0bec35ff,2024-05-03 19:03:00,cart,scroll,P129
3312,U062,0bec35ff,2024-05-03 19:08:00,checkout,click,Unknown
3313,U062,0bec35ff,2024-05-03 19:11:00,purchase,scroll,Unknown
3314,U062,ad2d959c,2024-05-01 16:37:00,homepage,page_view,Unknown
3315,U062,ad2d959c,2024-05-01 16:42:00,product_page,scroll,P135
3316,U062,92fb9816,2024-05-03 17:50:00,homepage,page_view,Unknown
3317,U062,92fb9816,2024-05-03 17:55:00,product_page,click,P189
3318,U062,92fb9816,2024-05-03 17:52:00,cart,click,P191
3319,U062,c9bcce7e,2024-05-02 20:22:00,homepage,scroll,Unknown
3320,U062,c9bcce7e,2024-05-02 20:26:00,product_page,page_view,P142
3321,U062,c9bcce7e,2024-05-02 20:26:00,cart,click,P108
3322,U062,c9bcce7e,2024-05-02 20:28:00,checkout,click,Unknown
3323,U062,c9bcce7e,2024-05-02 20:30:00,purchase,scroll,Unknown
3324,U062,b87a126e,2024-05-02 09:41:00,homepage,page_view,Unknown
3325,U062,b87a126e,2024-05-02 09:44:00,product_page,click,P141
3326,U062,b87a126e,2024-05-02 09:45:00,cart,page_view,P114
3327,U062,6d004829,2024-05-01 20:12:00,homepage,click,Unknown
3328,U062,6d004829,2024-05-01 20:15:00,product_page,scroll,P154
3329,U063,a6521e33,2024-05-01 13:50:00,homepage,page_view,Unknown
3330,U063,a6521e33,2024-05-01 13:52:00,product_page,click,P174
3331,U063,2a78e636,2024-05-03 08:00:00,homepage,click,Unknown
3332,U063,2a78e636,2024-05-03 08:03:00,product_page,page_view,P172
3333,U063,2a78e636,2024-05-03 08:04:00,cart,click,P120
3334,U063,2a78e636,2024-05-03 08:15:00,checkout,click,Unknown
3335,U063,2a78e636,2024-05-03 08:20:00,purchase,page_view,Unknown
3336,U063,413b22e3,2024-05-03 20:57:00,homepage,click,Unknown
3337,U063,413b22e3,2024-05-03 20:58:00,product_page,page_view,P168
3338,U063,336987b5,2024-05-03 16:16:00,homepage,scroll,Unknown
3339,U063,336987b5,2024-05-03 16:21:00,product_page,page_view,P167
3340,U063,336987b5,2024-05-03 16:18:00,cart,scroll,P152
3341,U063,336987b5,2024-05-03 16:22:00,checkout,scroll,Unknown
3342,U063,336987b5,2024-05-03 16:36:00,purchase,page_view,Unknown
3343,U063,9cea6c32,2024-05-01 16:16:00,homepage,scroll,Unknown
3344,U063,9cea6c32,2024-05-01 16:21:00,product_page,scroll,P124
3345,U063,9cea6c32,2024-05-01 16:24:00,cart,page_view,P124
3346,U063,9cea6c32,2024-05-01 16:22:00,checkout,scroll,Unknown
3347,U063,5f774539,2024-05-02 18:29:00,homepage,page_view,Unknown
3348,U063,5f774539,2024-05-02 18:31:00,product_page,scroll,P178
3349,U063,5f774539,2024-05-02 18:37:00,cart,page_view,P155
3350,U063,3225f0b5,2024-05-03 10:57:00,homepage,click,Unknown
3351,U063,3225f0b5,2024-05-03 10:59:00,product_page,page_view,P178
3352,U063,3225f0b5,2024-05-03 11:05:00,cart,click,P155
3353,U063,eab0aef5,2024-05-01 11:28:00,homepage,page_view,Unknown
3354,U063,eab0aef5,2024-05-01 11:32:00,product_page,page_view,P109
3355,U063,eab0aef5,2024-05-01 11:34:00,cart,page_view,P179
3356,U063,ea494456,2024-05-03 22:05:00,homepage,scroll,Unknown
3357,U063,ea494456,2024-05-03 22:10:00,product_page,click,P121
3358,U063,894dbb90,2024-05-01 19:50:00,homepage,click,Unknown
3359,U063,894dbb90,2024-05-01 19:53:00,product_page,page_view,P180
3360,U063,894dbb90,2024-05-01 19:54:00,cart,scroll,P176
3361,U063,894dbb90,2024-05-01 20:05:00,checkout,click,Unknown
3362,U064,eeebdfff,2024-05-03 15:35:00,homepage,click,Unknown
3363,U064,eeebdfff,2024-05-03 15:38:00,product_page,scroll,P148
3364,U064,eeebdfff,2024-05-03 15:37:00,cart,page_view,P148
3365,U064,da064aa9,2024-05-01 10:27:00,homepage,click,Unknown
3366,U064,da064aa9,2024-05-01 10:29:00,product_page,click,P189
3367,U064,da064aa9,2024-05-01 10:35:00,cart,page_view,P157
3368,U064,da064aa9,2024-05-01 10:33:00,checkout,page_view,Unknown
3369,U064,aa8f95a7,2024-05-01 14:23:00,homepage,click,Unknown
3370,U064,aa8f95a7,2024-05-01 14:28:00,product_page,scroll,P179
3371,U064,aa8f95a7,2024-05-01 14:25:00,cart,page_view,P190
3372,U064,aa8f95a7,2024-05-01 14:29:00,checkout,click,Unknown
3373,U064,84c26772,2024-05-03 22:51:00,homepage,scroll,Unknown
3374,U064,84c26772,2024-05-03 22:55:00,product_page,click,P175
3375,U064,84c26772,2024-05-03 22:55:00,cart,page_view,P164
3376,U064,a7f43e0b,2024-05-03 11:03:00,homepage,page_view,Unknown
3377,U064,a7f43e0b,2024-05-03 11:08:00,product_page,click,P172
3378,U064,a7f43e0b,2024-05-03 11:09:00,cart,scroll,P172
3379,U064,0a3a5b14,2024-05-03 20:39:00,homepage,page_view,Unknown
3380,U064,0a3a5b14,2024-05-03 20:43:00,product_page,page_view,P108
3381,U064,7f632317,2024-05-01 21:53:00,homepage,page_view,Unknown
3382,U064,7f632317,2024-05-01 21:57:00,product_page,scroll,P121
3383,U064,7f632317,2024-05-01 21:59:00,cart,page_view,P116
3384,U064,7f632317,2024-05-01 21:56:00,checkout,click,Unknown
3385,U064,03d30134,2024-05-01 12:20:00,homepage,scroll,Unknown
3386,U064,03d30134,2024-05-01 12:21:00,product_page,scroll,P199
3387,U064,c50e4d44,2024-05-03 09:20:00,homepage,scroll,Unknown
3388,U064,c50e4d44,2024-05-03 09:22:00,product_page,click,P188
3389,U064,f18d5462,2024-05-03 19:38:00,homepage,page_view,Unknown
3390,U064,f18d5462,2024-05-03 19:43:00,product_page,click,P176
3391,U064,f18d5462,2024-05-03 19:46:00,cart,scroll,P117
3392,U064,f18d5462,2024-05-03 19:41:00,checkout,scroll,Unknown
3393,U064,f18d5462,2024-05-03 19:54:00,purchase,click,Unknown
3394,U065,a4c769a3,2024-05-03 20:30:00,homepage,scroll,Unknown
3395,U065,a4c769a3,2024-05-03 20:31:00,product_page,scroll,P132
3396,U065,a4c769a3,2024-05-03 20:32:00,cart,scroll,P122
3397,U065,ea3b27fa,2024-05-01 13:29:00,homepage,click,Unknown
3398,U065,ea3b27fa,2024-05-01 13:31:00,product_page,scroll,P135
3399,U065,ea3b27fa,2024-05-01 13:33:00,cart,click,P165
3400,U065,7efdb7a2,2024-05-01 16:47:00,homepage,click,Unknown
3401,U065,7efdb7a2,2024-05-01 16:51:00,product_page,page_view,P156
3402,U065,7efdb7a2,2024-05-01 16:57:00,cart,page_view,P130
3403,U065,dfb4eec6,2024-05-01 10:10:00,homepage,page_view,Unknown
3404,U065,dfb4eec6,2024-05-01 10:13:00,product_page,click,P169
3405,U065,3bbccf8a,2024-05-02 16:56:00,homepage,click,Unknown
3406,U065,3bbccf8a,2024-05-02 16:58:00,product_page,click,P185
3407,U065,3bbccf8a,2024-05-02 17:02:00,cart,scroll,P118
3408,U065,3bbccf8a,2024-05-02 16:59:00,checkout,scroll,Unknown
3409,U065,d21f19c1,2024-05-01 17:34:00,homepage,scroll,Unknown
3410,U065,d21f19c1,2024-05-01 17:35:00,product_page,scroll,P192
3411,U065,d21f19c1,2024-05-01 17:36:00,cart,page_view,P109
3412,U065,d21f19c1,2024-05-01 17:46:00,checkout,scroll,Unknown
3413,U065,bbb43c08,2024-05-03 19:30:00,homepage,scroll,Unknown
3414,U065,bbb43c08,2024-05-03 19:34:00,product_page,click,P119
3415,U065,654f17be,2024-05-03 08:50:00,homepage,page_view,Unknown
3416,U065,654f17be,2024-05-03 08:53:00,product_page,page_view,P153
3417,U065,654f17be,2024-05-03 08:58:00,cart,page_view,P105
3418,U065,486fb72b,2024-05-01 20:05:00,homepage,click,Unknown
3419,U065,486fb72b,2024-05-01 20:07:00,product_page,click,P106
3420,U065,4f6e4029,2024-05-03 19:38:00,homepage,page_view,Unknown
3421,U065,4f6e4029,2024-05-03 19:40:00,product_page,click,P180
3422,U065,4f6e4029,2024-05-03 19:42:00,cart,page_view,P115
3423,U065,4f6e4029,2024-05-03 19:44:00,checkout,click,Unknown
3424,U065,4f6e4029,2024-05-03 19:58:00,purchase,click,Unknown
3425,U065,382275c1,2024-05-03 10:32:00,homepage,scroll,Unknown
3426,U065,382275c1,2024-05-03 10:37:00,product_page,page_view,P128
3427,U065,382275c1,2024-05-03 10:34:00,cart,page_view,P126
3428,U065,e293199d,2024-05-01 09:32:00,homepage,scroll,Unknown
3429,U065,e293199d,2024-05-01 09:33:00,product_page,scroll,P159
3430,U065,e293199d,2024-05-01 09:42:00,cart,scroll,P179
3431,U065,e293199d,2024-05-01 09:41:00,checkout,scroll,Unknown
3432,U065,e293199d,2024-05-01 09:52:00,purchase,page_view,Unknown
3433,U065,13ba686b,2024-05-02 18:12:00,homepage,scroll,Unknown
3434,U065,13ba686b,2024-05-02 18:17:00,product_page,page_view,P140
3435,U065,13ba686b,2024-05-02 18:20:00,cart,click,P110
3436,U065,13ba686b,2024-05-02 18:24:00,checkout,click,Unknown
3437,U065,13ba686b,2024-05-02 18:28:00,purchase,page_view,Unknown
3438,U066,233f81e1,2024-05-01 22:42:00,homepage,scroll,Unknown
3439,U066,233f81e1,2024-05-01 22:47:00,product_page,scroll,P195
3440,U066,233f81e1,2024-05-01 22:50:00,cart,page_view,P151
3441,U066,debfdbed,2024-05-01 13:47:00,homepage,scroll,Unknown
3442,U066,debfdbed,2024-05-01 13:49:00,product_page,page_view,P108
3443,U066,debfdbed,2024-05-01 13:51:00,cart,scroll,P148
3444,U066,debfdbed,2024-05-01 13:53:00,checkout,page_view,Unknown
3445,U066,1a791697,2024-05-03 13:52:00,homepage,click,Unknown
3446,U066,1a791697,2024-05-03 13:57:00,product_page,click,P147
3447,U066,1a791697,2024-05-03 13:58:00,cart,scroll,P125
3448,U066,1a791697,2024-05-03 13:55:00,checkout,click,Unknown
3449,U066,1a791697,2024-05-03 14:08:00,purchase,click,Unknown
3450,U066,56385f8d,2024-05-02 18:47:00,homepage,page_view,Unknown
3451,U066,56385f8d,2024-05-02 18:51:00,product_page,page_view,P147
3452,U066,56385f8d,2024-05-02 18:53:00,cart,page_view,P195
3453,U066,1b79d160,2024-05-02 10:50:00,homepage,page_view,Unknown
3454,U066,1b79d160,2024-05-02 10:51:00,product_page,scroll,P104
3455,U066,2c86b1c3,2024-05-02 15:53:00,homepage,scroll,Unknown
3456,U066,2c86b1c3,2024-05-02 15:55:00,product_page,page_view,P119
3457,U066,2c86b1c3,2024-05-02 16:03:00,cart,scroll,P118
3458,U066,2c86b1c3,2024-05-02 15:56:00,checkout,page_view,Unknown
3459,U066,2c86b1c3,2024-05-02 16:05:00,purchase,click,Unknown
3460,U066,4036e20a,2024-05-02 22:40:00,homepage,page_view,Unknown
3461,U066,4036e20a,2024-05-02 22:43:00,product_page,page_view,P115
3462,U066,4036e20a,2024-05-02 22:46:00,cart,scroll,P181
3463,U066,4036e20a,2024-05-02 22:46:00,checkout,scroll,Unknown
3464,U066,4036e20a,2024-05-02 23:00:00,purchase,scroll,Unknown
3465,U066,2f9068fe,2024-05-03 16:19:00,homepage,click,Unknown
3466,U066,2f9068fe,2024-05-03 16:22:00,product_page,click,P168
3467,U066,d5c8782f,2024-05-03 10:25:00,homepage,page_view,Unknown
3468,U066,d5c8782f,2024-05-03 10:29:00,product_page,page_view,P189
3469,U066,d5c8782f,2024-05-03 10:29:00,cart,page_view,P188
3470,U066,9ee369b8,2024-05-01 13:34:00,homepage,scroll,Unknown
3471,U066,9ee369b8,2024-05-01 13:35:00,product_page,click,P185
3472,U066,9ee369b8,2024-05-01 13:38:00,cart,page_view,P178
3473,U066,9ee369b8,2024-05-01 13:37:00,checkout,page_view,Unknown
3474,U066,3c3f9ca7,2024-05-02 22:17:00,homepage,scroll,Unknown
3475,U066,3c3f9ca7,2024-05-02 22:22:00,product_page,page_view,P109
3476,U066,ade7c8fd,2024-05-01 11:39:00,homepage,scroll,Unknown
3477,U066,ade7c8fd,2024-05-01 11:44:00,product_page,scroll,P146
3478,U066,ade7c8fd,2024-05-01 11:45:00,cart,page_view,P107
3479,U066,e4a8457d,2024-05-01 19:34:00,homepage,click,Unknown
3480,U066,e4a8457d,2024-05-01 19:35:00,product_page,scroll,P136
3481,U066,7873e518,2024-05-01 19:13:00,homepage,click,Unknown
3482,U066,7873e518,2024-05-01 19:15:00,product_page,scroll,P173
3483,U066,85b90113,2024-05-01 15:05:00,homepage,click,Unknown
3484,U066,85b90113,2024-05-01 15:07:00,product_page,click,P146
3485,U066,85b90113,2024-05-01 15:11:00,cart,page_view,P138
3486,U066,fbc9d9ef,2024-05-02 15:27:00,homepage,page_view,Unknown
3487,U066,fbc9d9ef,2024-05-02 15:28:00,product_page,page_view,P139
3488,U066,fbc9d9ef,2024-05-02 15:33:00,cart,click,P164
3489,U066,fbc9d9ef,2024-05-02 15:36:00,checkout,scroll,Unknown
3490,U066,fbc9d9ef,2024-05-02 15:39:00,purchase,click,Unknown
3491,U066,6d92fd4e,2024-05-03 11:09:00,homepage,scroll,Unknown
